,,,,,,,,Pleuridium_subulatum,
,,,,,,,,Pleurozium_schreberi,
,,,,,,,,Pogonatum_aloides,
,,,,,,,,Pogonatum_urnigerum,
,,,,,,,,Pohlia_andrewsii,
,,,,,,,,Pohlia_camptotrachela,
,,,,,,,,Pohlia_cruda,
,,,,,,,,Pohlia_drummondii,
,,,,,,,,Pohlia_cf_longicolla,
,,,,,,,,Pohlia_melanodon,
,,,,,,,,Pohlia_cf_nutans,
,,,,,,,,Pohlia_wahlenbergii,
,,,,,,,,Polytrichum_juniperinum,
,,,,,,,,Polytrichastrum_sexangulare,
,,,,,,,,Polytrichum_commune,
,,,,,,,,Polytrichastrum_alpinum,
,,,,,,,,Polytrichum_formosum,
,,,,,,,,,
,,,,,,,,Pseudephemerum_nitidum,
,,,,,,,,Pseudoamblystegium_subtile,
,,,,,,,,Lescuraea_incurvata,
,,,,,,,,Pseudoleskea_patens,
,,,,,,,,Pseudoleskeella_catenulata,
,,,,,,,,Pseudoleskeella_nervosa,
,,,,,,,,Pseudoscleropodium_purum,
,,,,,,,,Lescuraea_plicata,
,,,,,,,,Racomitrium_affine,
,,,,,,,,Racomitrium_canescens,
,,,,,,,,Racomitrium_elongatum,
,,,,,,,,Racomitrium_heterostichum,
,,,,,,,,Racomitrium_macounii,
,,,,,,,,Racomitrium_sudeticum,
,,,,,,,,Rhizomnium_punctatum,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,Rhytidiadelphus_squarrosus,
,,,,,,,,,
,,,,,,,,Rhytidium_rugosum,
,,,,,,,,Sanionia_uncinata,
,,,,,,,,Schistidium_atrofuscum,
,,,,,,,,,
,,,,,,,,Schistidium_confusum,
,,,,,,,,Schistidium_crassipilum,
,,,,,,,,Schistidium_dupretii,
,,,,,,,,,
,,,,,,,,Schistidium_pratense,
,,,,,,,,Schistidium_robustum,
,,,,,,,,Schistidium_subflaccidum,
,,,,,,,,Schistidium_trichodon,
,,,,,,,,Sciuro_hypnum_populeum,
,,,,,,,,Sciuro_hypnum_reflexum,
,,,,,,,,Seligeria_donniana,
,,,,,,,,Seligeria_pusilla,
,,,,,,,,Blindiadelphus_recurvatus,
,,,,,,,,Serpoleskea_confervoides,
,,,,,,,,Sphagnum_capillifolium,
,,,,,,,,Sphagnum_fimbriatum,
,,,,,,,,Sphagnum_subsecundum,
,,,,,,,,Straminergon_stramineum,
,,,,,,,,Syntrichia_norvegica,
,,,,,,,,Syntrichia_ruralis,
,,,,,,,,Tayloria_froelichiana,
,,,,,,,,,
